Datum;Breite;Höhe;R;Zoll;RF;Speed_Index;Load_Index;Fabrikat;Profil;Teilenummer;Preis_Leasing_Netto
01.01.2025;175;70;R;14;XL;T;88;Firestone;Unbekannt;ZTR166704TFM30;64.51
01.01.2025;155;65;R;14;XL;T;79;Firestone;Unbekannt;ZTR176704TFM30;80.81
01.01.2025;165;65;R;14;XL;T;83;Firestone;Unbekannt;ZTR156654TFM30;59.33
01.01.2025;175;65;R;14;XL;T;86;Firestone;Unbekannt;ZTR166654TFM30;63.23
01.01.2025;185;65;R;14;XL;H;90;Firestone;Unbekannt;ZTR176654TFM30;66.50
01.01.2025;175;65;R;15;XL;H;88;Firestone;Unbekannt;ZTR186654HFM30;76.23
01.01.2025;185;65;R;15;XL;T;92;Firestone;Unbekannt;ZTR176655HFM30;75.92
01.01.2025;185;65;R;15;XL;H;92;Firestone;Unbekannt;ZTR186655TFM30;74.01
01.01.2025;195;65;R;15;XL;H;91;Firestone;Unbekannt;ZTR186655HFM30;75.58
01.01.2025;195;65;R;15;XL;V;95;Firestone;Unbekannt;ZTR195655HFM30;64.94
01.01.2025;185;60;R;14;XL;H;86;Firestone;Unbekannt;ZTR196655VFZ00;76.60
01.01.2025;165;60;R;15;XL;H;81;Firestone;Unbekannt;ZTR186604HFM30;69.42
01.01.2025;185;60;R;15;XL;H;88;Firestone;Unbekannt;ZTR166605HFM30;76.87
01.01.2025;195;60;R;15;XL;H;88;Firestone;Unbekannt;ZTR186605HFM30;80.81
01.01.2025;195;60;R;15;XL;V;92;Firestone;Unbekannt;ZTR195605HFM30;81.79
01.01.2025;195;60;R;16;XL;H;89;Firestone;Unbekannt;ZTR196605VFM30;85.34
01.01.2025;205;60;R;16;XL;V;96;Firestone;Unbekannt;ZTR195606HFM30;103.57
01.01.2025;215;60;R;16;XL;V;99;Firestone;Unbekannt;ZTR206606VFZ00;114.88
01.01.2025;225;60;R;17;XL;V;99;Firestone;Unbekannt;ZTR216606VFM30;125.42
01.01.2025;185;55;R;15;XL;H;86;Firestone;Unbekannt;ZTR225607VFM30;140.11
01.01.2025;195;55;R;15;XL;V;89;Firestone;Unbekannt;ZTR186555HFM30;91.19
01.01.2025;195;55;R;16;XL;H;91;Firestone;Multiseason 2;ZTR196555VFM30;103.48
01.01.2025;195;55;R;16;XL;V;91;Firestone;Unbekannt;ZTR196556HFM30;99.10
01.01.2025;205;55;R;16;XL;H;91;Firestone;Unbekannt;ZTR196556VFM30;104.64
01.01.2025;205;55;R;16;XL;V;94;Firestone;Unbekannt;ZTR205556HFM30;76.40
01.01.2025;215;55;R;16;XL;V;97;Firestone;Unbekannt;ZTR206556VFM30;78.22
01.01.2025;225;55;R;16;XL;V;99;Firestone;Unbekannt;ZTR216556VFM30;123.29
01.01.2025;205;55;R;17;XL;V;95;Firestone;Unbekannt;ZTR226556VFM30;132.18
01.01.2025;215;55;R;17;XL;W;98;Firestone;Unbekannt;ZTR206557VFM30;123.59
01.01.2025;225;55;R;17;XL;W;101;Firestone;Multiseason 2;ZTR216557WFM30;128.82
01.01.2025;225;55;R;18;XL;V;102;Firestone;Multiseason 2;ZTR226557WFM30;132.49
01.01.2025;195;50;R;15;XL;H;86;Firestone;Unbekannt;ZTR226558VFZ00;136.52
01.01.2025;205;50;R;17;XL;V;93;Firestone;Unbekannt;ZTR196505HFM30;71.30
01.01.2025;215;50;R;17;XL;W;95;Firestone;Unbekannt;ZTR206507VFM30;120.42
01.01.2025;225;50;R;17;XL;V;98;Firestone;Unbekannt;ZTR216507WFM30;130.59
01.01.2025;235;50;R;18;XL;V;101;Firestone;Multiseason 2;ZTR226507VFM30;131.50
01.01.2025;195;45;R;16;XL;V;84;Firestone;Unbekannt;ZTR236508VFZ00;138.02
01.01.2025;205;45;R;17;XL;V;88;Firestone;Unbekannt;ZTR196456VFM30;92.79
01.01.2025;225;45;R;17;XL;V;94;Firestone;Unbekannt;ZTR206457VFZ00;127.51
01.01.2025;225;45;R;18;XL;V;95;Firestone;Unbekannt;ZTR226457VFM30;98.10
01.01.2025;235;45;R;18;XL;Y;98;Firestone;Unbekannt;ZTR226458VFZ00;142.54
01.01.2025;245;45;R;18;XL;Y;100;Firestone;Multiseason 2;ZTR236458YFZ00;151.34
01.01.2025;225;45;R;19;XL;V;96;Firestone;Unbekannt;ZTR246458YFZ00;148.42
01.01.2025;225;40;R;18;XL;Y;92;Firestone;Unbekannt;ZTR226459VFZ00;159.21
01.01.2025;175;80;R;14;XL;T;88;Firestone;Multiseason 2;ZTR226408YFM30;103.01
01.01.2025;155;70;R;13;XL;T;75;Firestone;Multiseason 2 Y ZTR226408YFM30 103,01 € 01.01.2025 175 80 R 14 T 88 Fulda Multicontrol;ZTR175804TAMC0;68.90
01.01.2025;165;70;R;14;XL;T;81;Firestone;Multiseason 2 Y ZTR226408YFM30 103,01 € 01.01.2025 175 80 R 14 T 88 Fulda Multicontrol N ZTR175804TAMC0 68,90 € 01.01.2025 155 70 R 13 T 75 Fulda Multicontrol;ZTR155703TAMC0;52.37
01.01.2025;175;70;R;14;XL;T;84;Firestone;Multiseason 2 Y ZTR226408YFM30 103,01 € 01.01.2025 175 80 R 14 T 88 Fulda Multicontrol N ZTR175804TAMC0 68,90 € 01.01.2025 155 70 R 13 T 75 Fulda Multicontrol N ZTR155703TAMC0 52,37 € 01.01.2025 165 70 R 14 T 81 Fulda Multicontrol;ZTR165704TAMC0;59.12
01.01.2025;185;70;R;14;XL;T;88;Firestone;Multiseason 2 Y ZTR226408YFM30 103,01 € 01.01.2025 175 80 R 14 T 88 Fulda Multicontrol N ZTR175804TAMC0 68,90 € 01.01.2025 155 70 R 13 T 75 Fulda Multicontrol N ZTR155703TAMC0 52,37 € 01.01.2025 165 70 R 14 T 81 Fulda Multicontrol ZTR165704TAMC0 59,12 € 01.01.2025 175 70 R 14 T 84 Fulda Multicontrol;ZTR175704TAMC0;68.82
01.01.2025;155;65;R;14;XL;T;75;Firestone;Multiseason 2 Y ZTR226408YFM30 103,01 € 01.01.2025 175 80 R 14 T 88 Fulda Multicontrol N ZTR175804TAMC0 68,90 € 01.01.2025 155 70 R 13 T 75 Fulda Multicontrol N ZTR155703TAMC0 52,37 € 01.01.2025 165 70 R 14 T 81 Fulda Multicontrol ZTR165704TAMC0 59,12 € 01.01.2025 175 70 R 14 T 84 Fulda Multicontrol ZTR175704TAMC0 68,82 € 01.01.2025 185 70 R 14 T 88 Fulda Multicontrol;ZTR185704TAMC0;73.41
01.01.2025;175;80;R;14;XL;T;88;Goodyear;Unbekannt;ZTR226408VAMC0;97.44
01.01.2025;155;70;R;13;XL;T;75;Goodyear;Unbekannt;ZTR175804TGVG0;90.30
01.01.2025;165;70;R;13;XL;T;79;Goodyear;Unbekannt;ZTR155703TGVG0;68.80
01.01.2025;175;70;R;13;XL;T;82;Goodyear;Unbekannt;ZTR165703TGVG0;74.94
01.01.2025;165;70;R;14;XL;V;85;Goodyear;Unbekannt;ZTR175703TGVG0;78.01
01.01.2025;165;70;R;14;XL;T;81;Goodyear;Unbekannt;ZTR166704TGVG0;73.41
01.01.2025;175;70;R;14;XL;T;84;Goodyear;Unbekannt;ZTR165704TGVG0;63.53
01.01.2025;185;70;R;14;XL;T;88;Goodyear;Unbekannt;ZTR175704TGVG0;91.82
01.01.2025;155;70;R;19;XL;V;88;Goodyear;Unbekannt;ZTR185704TGVG0;93.37
01.01.2025;175;65;R;13;XL;T;80;Goodyear;Unbekannt;ZTR156709TGZ00;142.50
01.01.2025;155;65;R;14;XL;T;75;Goodyear;Unbekannt;ZTR175653TG4S1;81.08
01.01.2025;165;65;R;14;XL;T;79;Goodyear;Unbekannt;ZTR155654TGVG0;74.94
01.01.2025;175;65;R;14;XL;V;86;Goodyear;Unbekannt;ZTR165654TGVG0;79.56
01.01.2025;185;65;R;14;XL;H;86;Goodyear;Unbekannt;ZTR176654HGZ00;74.94
01.01.2025;165;65;R;15;XL;T;81;Goodyear;Unbekannt;ZTR185654HGV40;91.82
01.01.2025;175;65;R;15;XL;T;84;Goodyear;Unbekannt;ZTR165655TGVG1;85.84
01.01.2025;175;65;R;15;XL;V;88;Goodyear;Unbekannt;ZTR175655TGVG0;93.37
01.01.2025;175;65;R;15;XL;H;84;Goodyear;Unbekannt;ZTR176655HGZ00;99.51
01.01.2025;185;65;R;15;XL;V;92;Goodyear;Unbekannt;ZTR175655HGVG0;96.43
01.01.2025;185;65;R;15;XL;T;88;Goodyear;Unbekannt;ZTR186655TGV40;85.70
01.01.2025;185;65;R;15;XL;V;92;Goodyear;Unbekannt;ZTR185655TGVG1;81.08
01.01.2025;185;65;R;15;XL;V;88;Goodyear;Unbekannt;ZTR186655VGV40;83.12
01.01.2025;195;65;R;15;XL;V;95;Goodyear;Unbekannt;ZTR185655VGVG0;75.44
01.01.2025;195;65;R;15;XL;V;95;Goodyear;Unbekannt;ZTR196655TGZ00;81.08
01.01.2025;205;65;R;15;XL;V;99;Goodyear;Unbekannt;ZTR196655VGV40;71.47
01.01.2025;215;65;R;16;XL;V;102;Goodyear;Unbekannt;ZTR206655VGV40;116.39
01.01.2025;175;65;R;17;XL;H;87;Goodyear;Unbekannt;ZTR216656VGV40;120.26
01.01.2025;165;60;R;14;XL;H;75;Goodyear;Vector 4Season Gen 2;ZTR175657HGZ00;107.19
01.01.2025;185;60;R;14;XL;V;86;Goodyear;Unbekannt;ZTR165604HGVG0;93.37
01.01.2025;165;60;R;15;XL;V;81;Goodyear;Unbekannt;ZTR186604HGV40;78.01
01.01.2025;185;60;R;15;XL;T;84;Goodyear;Unbekannt;ZTR166605TGVG0;88.77
01.01.2025;185;60;R;15;XL;V;88;Goodyear;Unbekannt;ZTR185605TGVG1;93.37
01.01.2025;195;60;R;15;XL;V;92;Goodyear;Unbekannt;ZTR186605VGV40;85.47
01.01.2025;195;60;R;15;XL;V;88;Goodyear;Unbekannt;ZTR196605VGV40;94.91
01.01.2025;205;60;R;15;XL;V;95;Goodyear;Unbekannt;ZTR195605VGVG0;94.91
01.01.2025;195;60;R;16;XL;H;89;Goodyear;Unbekannt;ZTR206605VGV40;116.39
01.01.2025;195;60;R;16;XL;V;93;Goodyear;Unbekannt;ZTR195606HG4S0;133.29
01.01.2025;205;60;R;16;XL;H;92;Goodyear;Unbekannt;ZTR196606VGV40;137.90
01.01.2025;205;60;R;16;XL;V;96;Goodyear;Unbekannt;ZTR205606HGV40;124.08
01.01.2025;205;60;R;16;XL;V;96;Goodyear;Unbekannt;ZTR206606VGV40;125.62
01.01.2025;205;60;R;16;XL;V;96;Goodyear;Unbekannt;ZTR204606VGV40;134.62
01.01.2025;215;60;R;16;XL;V;99;Goodyear;Unbekannt;ZTR206606VGZ00;118.74
01.01.2025;215;60;R;16;XL;V;99;Goodyear;Unbekannt;ZTR216606VGV40;148.64
01.01.2025;215;60;R;16;XL;V;95;Goodyear;Unbekannt;ZTR214606VGVG0;162.47
01.01.2025;225;60;R;16;XL;W;102;Goodyear;Unbekannt;ZTR215606VGVGA;142.50
01.01.2025;215;60;R;17;XL;H;100;Goodyear;Unbekannt;ZTR226606WGVG0;178.34
01.01.2025;215;60;R;17;XL;H;100;Goodyear;Unbekannt;ZTR216607HGV40;148.64
01.01.2025;215;60;R;17;XL;V;100;Goodyear;Unbekannt;ZTR216607HGZ00;148.64
01.01.2025;195;60;R;18;XL;H;96;Goodyear;Unbekannt;ZTR216607VGV40;148.64
01.01.2025;235;60;R;18;XL;T;103;Goodyear;Unbekannt;ZTR196608HGZ00;156.33
01.01.2025;235;60;R;18;XL;T;103;Goodyear;Unbekannt;ZTR233608TGZ0V;133.29
01.01.2025;185;55;R;14;XL;H;80;Goodyear;Unbekannt;ZTR235608TGZ0V;117.93
01.01.2025;185;55;R;15;XL;V;86;Goodyear;Unbekannt;ZTR185554HG4S1;97.98
01.01.2025;195;55;R;15;XL;H;85;Goodyear;Unbekannt;ZTR186555VGV40;105.81
01.01.2025;195;55;R;16;XL;H;91;Goodyear;Unbekannt;ZTR195555HGVG0;103.61
01.01.2025;195;55;R;16;XL;H;87;Goodyear;Unbekannt;ZTR196556HGV40;127.14
01.01.2025;195;55;R;16;XL;V;91;Goodyear;Unbekannt;ZTR195556HGVG1;121.01
01.01.2025;195;55;R;16;XL;V;91;Goodyear;Unbekannt;ZTR196556VGVGA;120.93
01.01.2025;205;55;R;16;XL;H;94;Goodyear;Unbekannt;ZTR196556VGV40;120.93
01.01.2025;205;55;R;16;XL;V;94;Goodyear;Unbekannt;ZTR206556HGVG0;90.30
01.01.2025;205;55;R;16;XL;V;94;Goodyear;Unbekannt;ZTR206556VG4SA;83.02
01.01.2025;205;55;R;16;XL;V;94;Goodyear;Unbekannt;ZTR206556VGVG2;83.02
01.01.2025;205;55;R;16;XL;V;94;Goodyear;Unbekannt;ZTR206556VGV40;83.02
01.01.2025;205;55;R;16;XL;V;91;Goodyear;Unbekannt;ZTR206556VGZ00;83.02
01.01.2025;215;55;R;16;XL;V;97;Goodyear;Unbekannt;ZTR205556VGV40;83.57
01.01.2025;225;55;R;16;XL;W;99;Goodyear;Unbekannt;ZTR216556VGV40;151.71
01.01.2025;205;55;R;17;XL;V;95;Goodyear;Unbekannt;ZTR226556WGV40;172.50
01.01.2025;205;55;R;17;XL;V;95;Goodyear;Unbekannt;ZTR206557VGVG0;136.13
01.01.2025;215;55;R;17;XL;W;98;Goodyear;Unbekannt;ZTR206557VGV40;136.13
01.01.2025;215;55;R;17;XL;W;98;Goodyear;Unbekannt;ZTR216557WGV40;149.71
01.01.2025;215;55;R;17;XL;W;98;Goodyear;Unbekannt;ZTR214557WGV40;159.32
01.01.2025;215;55;R;17;XL;V;94;Goodyear;Unbekannt;ZTR216557WGZ00;146.67
01.01.2025;215;55;R;17;XL;V;94;Goodyear;Vector 4Season Gen 3 (+) (+),;ZTR215557VGZ0V;142.90
01.01.2025;215;55;R;17;XL;V;94;Goodyear;Unbekannt;ZTR213557VGZ0V;151.19
01.01.2025;225;55;R;17;XL;W;101;Goodyear;Unbekannt;ZTR215557VGVGA;142.90
01.01.2025;225;55;R;17;XL;Y;101;Goodyear;Unbekannt;ZTR226557WGV40;160.20
01.01.2025;225;55;R;17;XL;V;97;Goodyear;Unbekannt;ZTR226557YGV40;160.20
01.01.2025;235;55;R;17;XL;H;103;Goodyear;Unbekannt;ZTR225557VGVG0;156.33
01.01.2025;235;55;R;17;XL;H;99;Goodyear;Unbekannt;ZTR236557HGVG0;146.72
01.01.2025;245;55;R;17;XL;H;106;Goodyear;Unbekannt;ZTR235557HGV40;147.11
01.01.2025;195;55;R;18;XL;H;93;Goodyear;Unbekannt;ZTR246557HGZ00;172.50
01.01.2025;215;55;R;18;XL;V;99;Goodyear;Unbekannt;ZTR196558HGZ00;124.08
01.01.2025;215;55;R;18;XL;V;99;Goodyear;Unbekannt;ZTR214558VGZ00;164.00
01.01.2025;225;55;R;18;XL;W;102;Goodyear;Unbekannt;ZTR216558VGZ00;148.64
01.01.2025;225;55;R;18;XL;H;102;Goodyear;Unbekannt;ZTR226558WGV40;159.32
01.01.2025;235;55;R;18;XL;V;100;Goodyear;Unbekannt;ZTR226558HGZ00;156.33
01.01.2025;255;55;R;18;XL;T;105;Goodyear;Unbekannt;ZTR235558VGV40;148.64
01.01.2025;255;55;R;18;XL;T;105;Goodyear;Unbekannt;ZTR253558TGZ0V;164.00
01.01.2025;205;55;R;19;XL;V;97;Goodyear;Unbekannt;ZTR255558TGZ0V;148.64
01.01.2025;225;55;R;19;XL;V;99;Goodyear;Unbekannt;ZTR206559VGZ00;156.33
01.01.2025;195;55;R;20;XL;H;95;Goodyear;Unbekannt;ZTR225559VGZ00;165.18
01.01.2025;195;50;R;15;XL;H;82;Goodyear;Unbekannt;ZTR196550HGZ00;123.00
01.01.2025;205;50;R;17;XL;V;93;Goodyear;Unbekannt;ZTR195505HGVG2;90.30
01.01.2025;215;50;R;17;XL;W;95;Goodyear;Unbekannt;ZTR206507WGV40;135.69
01.01.2025;215;50;R;17;XL;V;95;Goodyear;Unbekannt;ZTR216507WGV40;145.21
01.01.2025;225;50;R;17;XL;W;98;Goodyear;Unbekannt;ZTR216507VGVG0;148.64
01.01.2025;225;50;R;17;XL;V;98;Goodyear;Unbekannt;ZTR226507WGV40;145.21
01.01.2025;235;50;R;17;XL;V;96;Goodyear;Unbekannt;ZTR226507VG4SC;137.31
01.01.2025;215;50;R;18;XL;W;92;Goodyear;Unbekannt;ZTR235507VG4S0;148.64
01.01.2025;225;50;R;18;XL;W;99;Goodyear;Unbekannt;ZTR215508WGV40;157.21
01.01.2025;245;50;R;18;XL;V;104;Goodyear;Unbekannt;ZTR226508WGV40;171.03
01.01.2025;215;50;R;19;XL;H;93;Goodyear;Unbekannt;ZTR246508VGZ00;185.67
01.01.2025;215;50;R;19;XL;H;93;Goodyear;Unbekannt;ZTR215509HGZ00;156.33
01.01.2025;215;50;R;19;XL;H;97;Goodyear;Unbekannt;ZTR213509HGZ00;163.72
01.01.2025;235;50;R;19;XL;W;103;Goodyear;Unbekannt;ZTR216509HGZ00;156.33
01.01.2025;245;50;R;19;XL;W;105;Goodyear;Unbekannt;ZTR236509WGZ00;166.64
01.01.2025;245;50;R;19;XL;H;105;Goodyear;Unbekannt;ZTR246509WGZ00;203.22
01.01.2025;235;50;R;20;XL;H;104;Goodyear;Unbekannt;ZTR246509HGZ00;178.34
01.01.2025;195;45;R;16;XL;V;84;Goodyear;Unbekannt;ZTR236500HGZ00;200.79
01.01.2025;215;45;R;16;XL;V;90;Goodyear;Unbekannt;ZTR196456VGV40;131.74
01.01.2025;205;45;R;17;XL;W;88;Goodyear;Unbekannt;ZTR216456VGVGA;137.31
01.01.2025;205;45;R;17;XL;W;88;Goodyear;Unbekannt;ZTR206457WGV40;145.21
01.01.2025;215;45;R;17;XL;W;91;Goodyear;Unbekannt;ZTR206457WGZ00;145.21
01.01.2025;225;45;R;17;XL;W;94;Goodyear;Unbekannt;ZTR216457WGV40;123.92
01.01.2025;225;45;R;17;XL;V;94;Goodyear;Unbekannt;ZTR226457WGV40;106.28
01.01.2025;235;45;R;17;XL;Y;97;Goodyear;Unbekannt;ZTR226457VGVGC;106.18
01.01.2025;245;45;R;17;XL;Y;99;Goodyear;Vector 4Season Gen 3;ZTR236457YGV40;122.72
01.01.2025;215;45;R;18;XL;Y;93;Goodyear;Unbekannt;ZTR246457YGV40;163.72
01.01.2025;225;45;R;18;XL;W;95;Goodyear;Unbekannt;ZTR216458YGZ00;163.66
01.01.2025;235;45;R;18;XL;Y;98;Goodyear;Unbekannt;ZTR226458WGV40;152.71
01.01.2025;245;45;R;18;XL;Y;100;Goodyear;Unbekannt;ZTR236458YGV40;163.72
01.01.2025;255;45;R;18;XL;V;103;Goodyear;Unbekannt;ZTR246458YGV40;163.72
01.01.2025;225;45;R;19;XL;W;96;Goodyear;Unbekannt;ZTR256458VGZ00;207.61
01.01.2025;235;45;R;19;XL;T;99;Goodyear;Unbekannt;ZTR226459WGVG0;200.30
01.01.2025;245;45;R;19;XL;W;102;Goodyear;Unbekannt;ZTR236459TGZ00;200.30
01.01.2025;245;45;R;19;XL;H;102;Goodyear;Unbekannt;ZTR246459WGV40;207.61
01.01.2025;255;45;R;19;XL;T;100;Goodyear;Unbekannt;ZTR246459HGZ00;192.98
01.01.2025;215;45;R;20;XL;T;95;Goodyear;Unbekannt;ZTR255459TGZ00;163.72
01.01.2025;235;45;R;20;XL;W;100;Goodyear;Unbekannt;ZTR216450TGZ00;180.99
01.01.2025;245;45;R;20;XL;W;103;Goodyear;Unbekannt;ZTR236450WGV40;229.08
01.01.2025;255;45;R;20;XL;W;105;Goodyear;Unbekannt;ZTR246450WGZ00;257.36
01.01.2025;215;40;R;18;XL;W;89;Goodyear;Unbekannt;ZTR256450WGZ00;257.36
01.01.2025;225;40;R;18;XL;Y;92;Goodyear;Unbekannt;ZTR216408WGV40;143.71
01.01.2025;235;40;R;18;XL;W;95;Goodyear;Unbekannt;ZTR226408YGV40;106.28
01.01.2025;245;40;R;18;XL;W;97;Goodyear;Unbekannt;ZTR236408WGV40;145.21
01.01.2025;255;40;R;18;XL;V;99;Goodyear;Unbekannt;ZTR246408WGV40;140.71
01.01.2025;235;40;R;19;XL;Y;96;Goodyear;Unbekannt;ZTR256408VGZ00;172.50
01.01.2025;245;40;R;19;XL;Y;98;Goodyear;Unbekannt;ZTR236409YGZ00;183.53
01.01.2025;255;40;R;19;XL;Y;100;Goodyear;Unbekannt;ZTR246409YGZ00;188.59
01.01.2025;275;40;R;19;XL;H;105;Goodyear;Unbekannt;ZTR256409YGZ00;192.98
01.01.2025;235;40;R;20;XL;Y;96;Goodyear;Unbekannt;ZTR276409HGZ00;178.34
01.01.2025;245;40;R;20;XL;W;99;Goodyear;Unbekannt;ZTR236400YGZ00;229.08
01.01.2025;255;40;R;20;XL;W;101;Goodyear;Unbekannt;ZTR246400WGZ00;226.25
01.01.2025;255;35;R;18;XL;Y;94;Goodyear;Unbekannt;ZTR256400WGZ00;243.22
01.01.2025;235;35;R;19;XL;Y;91;Goodyear;Unbekannt;ZTR256358YGZ00;171.03
01.01.2025;255;35;R;19;XL;Y;96;Goodyear;Unbekannt;ZTR236359YGZ00;179.73
01.01.2025;275;35;R;19;XL;Y;100;Goodyear;Unbekannt;ZTR256359YGZ00;192.98
01.01.2025;245;35;R;20;XL;W;95;Goodyear;Unbekannt;ZTR276359YGZ00;230.33
01.01.2025;255;35;R;20;XL;W;97;Goodyear;Unbekannt;ZTR246350WGZ00;226.25
01.01.2025;275;30;R;20;XL;V;97;Goodyear;Unbekannt;ZTR256350WGZ00;263.02
01.01.2025;145;80;R;13;XL;T;75;Hankook;Unbekannt;ZTR276300VGZ00;226.25
01.01.2025;155;80;R;13;XL;T;79;Hankook;Unbekannt;ZTR145803TH4S0;59.70
01.01.2025;175;80;R;14;XL;T;88;Hankook;Unbekannt;ZTR155803TH4S0;55.90
01.01.2025;145;70;R;13;XL;T;71;Hankook;Unbekannt;ZTR175804THZ00;71.44
01.01.2025;155;70;R;13;XL;T;75;Hankook;Unbekannt;ZTR145703TH4S0;60.38
01.01.2025;165;70;R;13;XL;T;83;Hankook;Unbekannt;ZTR155703TH4S0;54.18
01.01.2025;165;70;R;14;XL;T;85;Hankook;Unbekannt;ZTR166703TH4S0;58.33
01.01.2025;165;70;R;14;XL;T;81;Hankook;Unbekannt;ZTR166704THZ00;61.08
01.01.2025;175;70;R;14;XL;T;88;Hankook;Unbekannt;ZTR165704TH4S0;56.34
01.01.2025;185;70;R;14;XL;T;88;Hankook;Unbekannt;ZTR176704TH420;76.26
01.01.2025;195;70;R;14;XL;T;91;Hankook;Unbekannt;ZTR185704THZ00;79.03
01.01.2025;135;70;R;15;XL;T;70;Hankook;Unbekannt;ZTR195704THZ00;96.27
01.01.2025;205;70;R;15;XL;T;96;Hankook;Unbekannt;ZTR135705THZ00;85.59
01.01.2025;155;65;R;14;XL;T;75;Hankook;Kinergy 4s 2 SBL,;ZTR205705TH420;95.93
01.01.2025;165;65;R;14;;T;79;Hankook;Unbekannt;ZTR155654THZ00;56.26
01.01.2025;175;65;R;14;;T;82;Hankook;Unbekannt;ZTR165654TH420;57.98
01.01.2025;175;65;R;14;;T;82;Hankook;Unbekannt;ZTR175654TH420;51.89
01.01.2025;175;65;R;14;XL;H;86;Hankook;Unbekannt;ZTR175654TH421;51.89
01.01.2025;175;65;R;14;XL;H;86;Hankook;Unbekannt;ZTR176654HH420;59.36
01.01.2025;185;65;R;14;XL;H;86;Hankook;Unbekannt;ZTR176654HH421;59.36
01.01.2025;165;65;R;15;XL;T;81;Hankook;Unbekannt;ZTR185654HH420;69.37
01.01.2025;175;65;R;15;XL;H;84;Hankook;Unbekannt;ZTR165655TH420;61.87
01.01.2025;185;65;R;15;XL;T;92;Hankook;Unbekannt;ZTR175655HH420;69.70
01.01.2025;185;65;R;15;XL;T;92;Hankook;Unbekannt;ZTR186655TH420;70.06
01.01.2025;185;65;R;15;XL;H;88;Hankook;Unbekannt;ZTR186655TH421;70.06
01.01.2025;185;65;R;15;XL;H;88;Hankook;Unbekannt;ZTR185655HH420;68.07
01.01.2025;195;65;R;15;XL;H;95;Hankook;Unbekannt;ZTR185655HH421;68.07
01.01.2025;195;65;R;15;XL;H;95;Hankook;Unbekannt;ZTR196655HH420;66.60
01.01.2025;195;65;R;15;XL;H;91;Hankook;Unbekannt;ZTR196655HH421;66.60
01.01.2025;195;65;R;15;XL;H;91;Hankook;Unbekannt;ZTR195655HH420;60.36
01.01.2025;195;65;R;15;XL;V;91;Hankook;Unbekannt;ZTR195655HH421;60.36
01.01.2025;195;65;R;15;XL;V;91;Hankook;Unbekannt;ZTR195655VH420;64.20
01.01.2025;205;65;R;15;XL;H;94;Hankook;Unbekannt;ZTR195655VH421;64.20
01.01.2025;205;65;R;16;;H;95;Hankook;Unbekannt;ZTR205655HHZ00;98.34
01.01.2025;215;65;R;16;XL;V;102;Hankook;Unbekannt;ZTR205656HH420;106.62
01.01.2025;165;60;R;14;XL;H;75;Hankook;Unbekannt;ZTR216656VH420;94.53
01.01.2025;185;60;R;14;XL;H;82;Hankook;Unbekannt;ZTR165604HH420;75.23
01.01.2025;155;60;R;15;XL;T;74;Hankook;Unbekannt;ZTR185604HH420;59.74
01.01.2025;165;60;R;15;XL;H;77;Hankook;Unbekannt;ZTR155605THZ00;74.53
01.01.2025;185;60;R;15;XL;H;88;Hankook;Unbekannt;ZTR165605HH420;74.88
01.01.2025;185;60;R;15;XL;H;88;Hankook;Unbekannt;ZTR186605HH420;69.46
01.01.2025;195;60;R;15;XL;V;88;Hankook;Unbekannt;ZTR186605HH421;69.46
01.01.2025;205;60;R;15;XL;V;91;Hankook;Unbekannt;ZTR195605VH420;76.26
01.01.2025;195;60;R;16;XL;H;89;Hankook;Unbekannt;ZTR205605VH420;89.71
01.01.2025;195;60;R;16;XL;V;93;Hankook;Unbekannt;ZTR195606HH4S0;101.44
01.01.2025;205;60;R;16;XL;H;96;Hankook;Unbekannt;ZTR196606VHZ00;108.36
01.01.2025;205;60;R;16;XL;H;96;Hankook;Unbekannt;ZTR206606HH420;101.44
01.01.2025;205;60;R;16;XL;H;92;Hankook;Unbekannt;ZTR206606HH421;101.44
01.01.2025;205;60;R;16;XL;V;96;Hankook;Unbekannt;ZTR205606HH4S2;88.61
01.01.2025;205;60;R;16;XL;V;96;Hankook;Unbekannt;ZTR206606VH420;96.81
01.01.2025;215;60;R;16;XL;V;99;Hankook;Unbekannt;ZTR206606VH421;96.81
01.01.2025;215;60;R;16;XL;V;99;Hankook;Unbekannt;ZTR216606VH420;116.09
01.01.2025;225;60;R;16;XL;W;102;Hankook;Kinergy 4s 2 SBL,;ZTR216606VH421;116.09
01.01.2025;225;60;R;18;XL;W;104;Hankook;Unbekannt;ZTR226606WH420;137.21
01.01.2025;225;60;R;18;XL;H;100;Hankook;Unbekannt;ZTR226608WHZ00;127.09
01.01.2025;185;55;R;14;XL;H;80;Hankook;Unbekannt;ZTR225608HHZ00;133.54
01.01.2025;175;55;R;15;XL;T;77;Hankook;Unbekannt;ZTR185554HH420;85.23
01.01.2025;185;55;R;15;XL;H;86;Hankook;Unbekannt;ZTR175555THK20;82.12
01.01.2025;195;55;R;15;XL;V;85;Hankook;Unbekannt;ZTR186555HH420;88.00
01.01.2025;185;55;R;16;XL;V;87;Hankook;Kinergy 4s 2 SBL,;ZTR195555VH420;95.59
01.01.2025;195;55;R;16;XL;H;91;Hankook;Unbekannt;ZTR186556VH420;106.62
01.01.2025;195;55;R;16;XL;V;91;Hankook;Unbekannt;ZTR196556HH420;97.64
01.01.2025;195;55;R;16;XL;V;87;Hankook;Unbekannt;ZTR196556VH4SA;88.61
